"","C1D01 log2fc","C1D08 log2fc","C1D15 log2fc","C1D22 log2fc","C2D01 log2fc","C2D08 log2fc","C2D15 log2fc","C3D01 log2fc","C4D01 log2fc","FUW04 log2fc","FUW12 log2fc","C1D01 p.value","C1D08 p.value","C1D15 p.value","C1D22 p.value","C2D01 p.value","C2D08 p.value","C2D15 p.value","C3D01 p.value","C4D01 p.value","FUW04 p.value","FUW12 p.value","C1D01 BH.FDR","C1D08 BH.FDR","C1D15 BH.FDR","C1D22 BH.FDR","C2D01 BH.FDR","C2D08 BH.FDR","C2D15 BH.FDR","C3D01 BH.FDR","C4D01 BH.FDR","FUW04 BH.FDR","FUW12 BH.FDR"
"MS4A1",-0.359776874885726,-1.05872112036348,-0.632003982128312,-0.443130548126885,-0.641005777516988,-0.940630610283849,-0.151894204950617,0.614064713368911,0.876055106374846,0.896704386189673,1.02225154436505,0.061894013390022,0.00140657517002461,0.0140213253280989,0.0833767345207249,0.00582552845497015,0.0729826110181148,0.532380230239048,0.109176717451281,0.00608428997758501,0.00857419619144457,0.00263780757398514,0.114859054356565,0.00449786184312953,0.0448110210813126,0.482883270041671,0.0281816162864368,0.117352721125719,0.705684333291103,0.936246853326614,0.430463515914139,0.388159465452407,0.21328558383937
"PIK3CG",0.769600323270262,1.04529978306625,0.768144633034325,0.29620592833646,0.813697033059289,1.00847463002845,0.578983454001224,-0.056361420664264,-0.0951088780542295,0.0270829554900831,0.00230594219561908,5.27216564366891e-06,2.92092596053923e-06,0.000338627235377219,0.0297129487688619,0.000206099950092159,0.000137056275091003,0.0144668535611778,0.630131921382625,0.220438668634476,0.785024504233761,0.987216563719282,0.000230513744990596,7.87259092221525e-05,0.00517894210838892,0.380075593997623,0.00481109095195866,0.00133748020175013,0.0698427000970322,0.961712447162925,0.77892446414777,0.910499732369485,0.995265732081032
"CD80",-0.278706029107206,-0.0551849864892925,0.317995016800525,0.245112711122237,-0.306594211484852,0.21963203023031,0.505389035937805,0.0152367764262406,-0.0107121906729102,0.00785156829998603,-0.555004054992568,0.554595582369368,0.904605091566384,0.283115062427017,0.409046333753754,0.397593684697571,0.553334394184957,0.337170554153769,0.95093471700476,0.98188262348138,0.974572937153331,0.159259310312716,0.641924539102377,0.917574340190992,0.392752758170813,0.694227879479403,0.512615092343566,0.623879018144792,0.527178269754236,0.999023509729966,0.989656795300114,0.991133326868428,0.539765087646689
"IFI27",0.190675161927823,1.70386234578315,1.26440724538949,0.779955927424295,-0.352697513913055,2.24006270702839,1.6753817695213,0.0531305112960255,0.073527353399546,-0.238878500094444,-1.06109633704809,0.622025767127557,0.00318754671774868,0.0568725650485381,0.14529088499611,0.262723978767498,0.00228110199908408,0.0102026734974792,0.86936532806378,0.841129669388418,0.701064342639089,0.258334354136455,0.70272771296247,0.00823813443947832,0.121014555704784,0.483027266125135,0.374563657386408,0.00792088178823061,0.0583304363593256,0.994567917304908,0.97024528758119,0.885872742982329,0.639993945542689
"SH2B2",0.899763381301146,0.814103304643356,1.0377204172717,0.68087648196452,0.835926022890396,1.23683213475292,1.09580709710652,0.26375032369079,-0.0537111750861126,0.309878191583971,0.307231504207005,0.00676561588043343,0.00297606969437032,0.000365365372273929,0.0178787362287488,0.0060669062196649,0.000325827717700085,0.00423139790968773,0.166567846921444,0.853637095441831,0.150083317683484,0.278250199765151,0.0204777464616327,0.00783467649773768,0.00517894210838892,0.374791285387846,0.0286155743360861,0.00233441124326896,0.0374214252638009,0.936246853326614,0.97024528758119,0.591257783483841,0.667328868928286
"CTSS",1.28886333256351,1.08502876151961,0.892826946862486,0.135734932931846,0.422310362459674,0.864561140073586,0.411418271445202,-0.217336190553861,0.105958581959938,0.278682497460624,0.625095253059059,0.000914556826293998,0.000300271448094955,0.0112782182497436,0.762272618022801,0.277939846484671,0.031134994311415,0.348529861019245,0.643558197861115,0.748562775349857,0.492892275092993,0.0897530488021021,0.00462177824716431,0.00145259521044226,0.0387852564787916,0.906399793699382,0.389390973045356,0.0579684433561213,0.533156490099709,0.961712447162925,0.968736319081343,0.833116287096921,0.429505534913882
"IL27",0.0305589708195612,-0.00411546200908102,-0.434928022033373,-0.167650181310917,-0.513883923346248,-0.235227939126415,0.143340408526068,-0.293960596578933,-0.407017004766867,-0.217043037759039,-0.400461949714585,0.938422893710125,0.987727717909472,0.200013330911945,0.630798833778524,0.0162460581035658,0.221437020576274,0.864793755095862,0.577050570967159,0.372386792497122,0.487639426169287,0.410617080415244,0.953585920718009,0.989475908560639,0.315594637835147,0.870810097362547,0.0499742874272729,0.294902008579226,0.918336332803486,0.961712447162925,0.81858849729906,0.833116287096921,0.752133551828569
"PDCD1",-0.0906251830856926,-1.23008418439541,-0.396111846740346,-0.0448234350020035,-0.618882557419361,-0.857953536419356,0.108898783537341,0.00752806977268015,-0.3178683594706,-0.732176790893018,-0.699591251165167,0.684510822235011,0.0044621536977566,0.219236678816529,0.85754719736541,0.0269908559148179,0.0283292656774824,0.682004279665097,0.984543168115278,0.395314552365305,0.0950423094490591,0.136099379922322,0.752774170046006,0.0106893803884131,0.332675496541972,0.961132106354103,0.0691261723287188,0.0530939217664074,0.810743835635525,0.999023509729966,0.838007627860533,0.548917828042525,0.500209409324897
"PSMD7",0.0705041471703967,0.229441627600189,0.234286113306898,0.101956862840942,0.0998937616169624,0.242822405563335,0.0875327791538171,-0.045948540607428,-0.0647156489650415,0.0844200852033827,0.0467605481477341,0.401459934252024,0.00072753386640127,0.0484382517487662,0.124547109522691,0.187240220958357,0.000865730220979593,0.348446838574676,0.35623713645538,0.25862282818513,0.136900561631777,0.448533841368462,0.504947383970323,0.00285961228043832,0.10836383592807,0.483027266125135,0.291950316976391,0.0042241664230556,0.533156490099709,0.959451781224681,0.787900233531259,0.563029154165884,0.778443920036999
"IL18R1",0.218473432730619,0.739160126161403,0.381274948262887,0.059888084065438,0.413631605496199,1.06989007797986,0.380450738406553,0.106320573871712,-0.296557698867864,-0.220202288688385,-0.220219089571746,0.308357507864348,0.0130547479215029,0.0952586567427016,0.690280435875942,0.0274865223840602,0.000683354710008339,0.0425545063297895,0.506708756690324,0.111347391511132,0.170028059752596,0.28700980221979,0.403728449863315,0.0254633240856968,0.175623451844851,0.896950706415988,0.0694435714137461,0.00364885628174264,0.134557824484139,0.961712447162925,0.685028517340223,0.593928610114294,0.66772720735722
"CCR5",1.08821191558404,1.29287020089988,1.42639679605767,0.134706724543709,0.956843859061897,1.40719573894313,0.703379133572043,-0.164175860121001,-0.0579952817366735,-0.068250005715048,-0.665403632520706,0.00267603137051807,0.000350898611930061,0.000370068118484231,0.714795383885272,0.0020162807805807,3.1072359806086e-06,0.0794132701222762,0.653487055119256,0.839242921832248,0.796833555912449,0.0179406165106076,0.0105182899702307,0.00164139350704475,0.00517894210838892,0.897060282215219,0.0160734496029391,0.000176080684043815,0.207133229904186,0.961712447162925,0.97024528758119,0.912315510268512,0.236706050780954
"S100A12",1.12438451354979,1.00809991013619,0.985003846822399,0.375372211152977,0.185913623714766,0.758204972394597,0.491740989800078,-0.367562400600484,-0.0379831194533152,0.0965149102927985,0.54350307919696,0.00379451764378162,0.00699355504909935,0.0133113521986351,0.463521132991542,0.704541633485038,0.049398805469305,0.345875628316573,0.489983856588307,0.896785734327107,0.802562457197802,0.10161661630497,0.0130163453720024,0.0152244313761163,0.0431150299297533,0.736946520430373,0.778848758891663,0.085250404768234,0.533156490099709,0.961712447162925,0.981780900636639,0.912315510268512,0.449335975223539
"ADORA2A",0.334639995356209,0.1596496912153,0.770163762043402,0.509895854705522,0.828247979024587,0.543131261709696,1.12656817768119,0.496598517756693,0.231811501950982,0.441776292259202,0.234786974640326,0.172571098966236,0.381962136926003,0.00711562427275633,0.0232746667258832,0.0102870343969209,0.05271014570601,0.00870302236124041,0.184148212183182,0.498243292946031,0.08385997604453,0.360334074927213,0.256365464606009,0.446674730372144,0.0290286049818296,0.376384610481426,0.0393409558693057,0.088791495445243,0.0522820054332418,0.936246853326614,0.875563847312006,0.545571798174759,0.71561082950457
"IL12B",0.129888438866516,0.06581003580393,0.0927422535218129,-0.00871807163122959,0.310154647471904,0.0921253516366561,0.379221144387021,0.205979975659616,0.456241223924465,-0.00816589793480011,-0.00422625275582467,0.602372251463166,0.853257429691583,0.80066429117625,0.982114606814248,0.532135085723099,0.836780084124144,0.638707190907482,0.452707790784378,0.424762762650047,0.960010159481397,0.994477630140153,0.687384464371274,0.874898016676515,0.848520173728929,0.994636720661948,0.635418688859228,0.869849002893799,0.78759971689245,0.959451781224681,0.858627584499738,0.98080460336908,0.995265732081032
"GATA3",-0.332878993571441,-1.02796993109203,-0.223206440158015,0.182948859205694,-0.824375716142556,-1.04562451072443,0.169819721671481,0.195667691609088,0.160809926277431,0.0813804972402628,0.373376786467712,0.0384345979801018,0.00248865519781877,0.307773092251015,0.390739429021652,0.0322738065320208,0.00446187205489808,0.545237503852271,0.186595920146656,0.527608637456072,0.767527201964265,0.195702540263326,0.0782517354558907,0.00699973891704226,0.415750764234068,0.691311335389269,0.0774024343098465,0.0130397070373678,0.713896295197651,0.936246853326614,0.889489914668454,0.899421110376344,0.557357088474493
"IL10RA",0.626819518448687,0.970954125855555,0.670447517461045,0.273348507863674,0.447729049116023,0.923864019924202,0.689815286857249,0.0266465390390115,-0.0176561337063805,0.0646895825306071,-0.010954363483156,3.46107521131711e-05,1.33114904901374e-06,0.000645499871274967,0.039012697682727,0.0141617807795798,4.51427424267824e-06,0.004116689352362,0.813521958008336,0.872966827370858,0.641034862102632,0.925226515152224,0.000515518044633022,4.70893976088612e-05,0.00684446275389099,0.395860970600958,0.0462260786906096,0.000232279929214171,0.0374214252638009,0.994567917304908,0.97455468302151,0.867861112464012,0.980195854207632
"GZMA",-0.674409732307986,-0.658779263510711,-0.201371139905063,-0.101659299405311,-0.827970689746031,-0.33951779316316,-0.0581267472046613,-0.10776386850911,0.126059286712918,0.208045731089445,0.00374059541473858,0.000678077101346247,0.00278069381372954,0.221318958871462,0.722215650419465,6.01505043788293e-05,0.114206541392439,0.84125269866777,0.617506245903347,0.590697036556312,0.425809046889156,0.991120907381677,0.00383791639361976,0.00745911231550199,0.333390197019433,0.898194940995768,0.00374280157415218,0.169661161228662,0.904940402471601,0.961712447162925,0.908416438124529,0.828834241931346,0.995265732081032
"MAPK3",0.573619060826164,0.350954666621064,0.470513238641975,-0.0502599829296644,0.21821663776543,0.501738589673701,0.21184869036953,0.170201611519021,0.303625120544348,0.367492731540993,0.8967005144689,0.0671469274614065,0.0781174088690672,0.0365013596489654,0.877665748871563,0.32977750524023,0.10913538504367,0.428672076829805,0.659897823313133,0.266951761188128,0.332608577852567,0.0370284494881642,0.121811413279346,0.114397834121123,0.0868057544593044,0.962456839273068,0.444414447538025,0.164283584932758,0.602055571924738,0.961712447162925,0.795235246486739,0.747049424859336,0.298658119931902
"VEGFA",0.560820860454503,0.697015271512996,1.1889094554928,0.506851543689986,1.11463424564843,0.676452834118657,0.897340298530735,0.117993999558236,-0.235889326953624,-0.17501955286988,-0.0100000462988275,0.0883354639328357,0.0255599031900952,0.00756960727068044,0.0217411760843721,0.00680320627108326,0.0347788484973948,0.00364953290046391,0.739838538451056,0.294881189541443,0.443363845186538,0.978968743549838,0.149751160366957,0.044241300322917,0.0303857993986179,0.376384610481426,0.0305604345193105,0.0641199617248387,0.0368863503868317,0.978839984395796,0.798335783654638,0.833116287096921,0.995265732081032
"HLA-DPB1",1.91664485837702,2.62788331712952,1.05350435357702,0.191097290732626,1.34515900659372,2.54258773318389,0.745082192236975,-0.123968172731453,0.183587644060611,0.235309519051106,0.170041314690094,1.04908551255357e-06,2.95630522461157e-07,0.0323088469533614,0.550534528006467,0.00151526885229289,7.50602594183577e-07,0.00881701840704373,0.545153366749091,0.317434345409394,0.214111064705826,0.464320461476241,0.000118756480021064,3.01875839319468e-05,0.078689439483295,0.806846770804042,0.0126123848587908,0.000141613689435968,0.0522820054332418,0.961712447162925,0.812976649329035,0.621471090376911,0.78182425596799
"CD48",0.228878831727811,0.0663252919922925,-0.198389521250787,-0.232238457261919,-0.279643008571464,0.0613531505020372,-0.303846996905455,-0.216559977239096,-0.0902304338633717,0.07716112321567,0.03118174592669,0.0204963453630903,0.47568821807471,0.330869563883008,0.110909584991903,0.184230872118516,0.717531870290748,0.172758804463896,0.132621850364658,0.542180248340312,0.567309529681137,0.876650492716887,0.0486525178125861,0.541729439497557,0.441679653674016,0.482883270041671,0.289826547126424,0.766269884121818,0.332654883945861,0.936246853326614,0.889489914668454,0.856259183465396,0.961597245887128
"MIF",0.141301553376636,0.204819196358967,0.44140517021209,0.0145101552170596,-0.0723408049363228,0.19612591552004,0.041134267624267,-0.0842469818811959,-0.141961936482354,-0.00424935800963903,0.409244903363784,0.297693389759394,0.316413752641939,0.0837264479876953,0.935076917097693,0.629575094745823,0.536666187718223,0.853114915261144,0.667916062664098,0.20017778216939,0.980873217434824,0.0629068679091544,0.393519015626088,0.381042944670931,0.160641252749273,0.977776111404394,0.715541171940032,0.609945908129546,0.909777479593744,0.961712447162925,0.760345318906922,0.991133326868428,0.387013991701971
"CKLF",0.715537762406916,0.761519829275121,0.632446464756339,0.0355864672524591,0.538356406078941,0.808514952473351,0.139966799691773,0.0289709305773108,-0.215686910441544,-0.135168738368505,-0.0354372587247409,0.0452166048896171,0.00198343202869738,0.0781281271567995,0.924266082743602,0.0179581320744866,0.00269220445485114,0.708112794778603,0.951644915863938,0.537283554264906,0.725997569001537,0.909066963877008,0.0873228454177955,0.0057570386063729,0.15113448028418,0.975152144797123,0.0534963302850497,0.00896345718497496,0.830895590337924,0.999023509729966,0.889489914668454,0.889425593192359,0.969914388774128
"LRP1",1.14508100955306,1.19002477447457,0.769274721904904,0.200408000338061,0.878524189678725,1.01224703662536,0.604156190300381,-0.445362326213714,-0.361393373234367,-0.256912979906945,-0.152661796556753,1.19392139025415e-05,1.33034947223109e-05,0.00106599950858758,0.361661261307314,0.00106455800958986,0.000819418043770578,0.0309433128166621,0.0776579926298617,0.0760839449220753,0.234352923321172,0.38509865692492,0.000321790241373261,0.000167064692847213,0.00957707495016782,0.677815476489867,0.0110813841244107,0.00406833870854515,0.112268686245069,0.936246853326614,0.661874343575451,0.634659112917625,0.731428992682901
"CD274",0.171467657342089,-0.214631632745524,-0.437140814572966,0.586953677244419,-0.0253801775444452,0.00558443497103476,0.728265640541623,0.397855158433898,0.504559302351733,0.357195234718829,-0.171560238938069,0.696148851365414,0.679215153170111,0.16659483984169,0.10420588645181,0.950626836842323,0.986741314291068,0.118712929461406,0.350781846693903,0.241783757073431,0.274816834392087,0.621550101240165,0.762128142887475,0.725350522064685,0.269407655286848,0.482883270041671,0.965987055031876,0.988487759095123,0.261445595623175,0.959451781224681,0.78445723884069,0.691317014515205,0.845959482253223
"CCR2",1.51365086667798,1.38448233644968,0.830882596326545,0.346534833577523,0.633524065318324,1.11579893886516,0.433017667618097,-0.683054275513773,0.106433120648802,0.111166517700038,-0.198143665231477,8.13024139344134e-06,0.000290388247922609,0.0247518119202098,0.156803121946403,0.0442120605845233,0.00117587368509421,0.283182088899491,0.12387120730231,0.734804083742967,0.712437581542645,0.480491906001515,0.000287607289292987,0.00142640661645395,0.0656296503758685,0.493434037900418,0.0977212706624585,0.00538714591909257,0.475611460881638,0.936246853326614,0.968736319081343,0.889425593192359,0.795200054961572
"ITGA2",0.43182694766786,-0.392682764634158,0.0873650943091458,0.370409218707383,0.141428212946369,-0.448840747789343,-0.250860186555665,0.207250938336878,-0.30455697593206,0.00538308041807264,-0.602600540196437,0.173951287379772,0.104481910310393,0.76512978103328,0.287875796560406,0.765265373525535,0.304364896565046,0.546143278834952,0.632269907044254,0.598516292087947,0.986764597346766,0.21002812272867,0.257066393360185,0.145657047378528,0.823314555256343,0.622618019841374,0.82660343781575,0.376136531562917,0.713896295197651,0.961712447162925,0.914772081182714,0.991133326868428,0.571518833963592
